.thisRepN	.thisTrialN	.thisN	.thisIndex	Block	Break_pass	Tr	part	rule	Switch_pass	Grating	Resp	RT	corr	FB	points	jump_detect	Session	ppnr	Name	
0	-1	-1	0	1	1	0	0	1	0	0.0	f	0.536899358272	0	0	0		0	7	Lena	
0	-1	-1	0	1	2	1	0	1	1	0.0	f	0.711995065802	0	1	10		0	7	Lena	
0	-1	-1	0	1	3	2	0	1	2	0.0	f	0.451150992101	0	0	10		0	7	Lena	
0	-1	-1	0	1	4	3	0	1	3	1.0	f	0.591959412823	1	1	20		0	7	Lena	
0	-1	-1	0	1	5	4	0	1	4	0.0	j	0.568369944243	1	1	30		0	7	Lena	
0	-1	-1	0	1	6	5	0	1	5	1.0	f	0.831952459273	1	1	40		0	7	Lena	
0	-1	-1	0	1	7	6	0	1	6	1.0	f	0.47080022272	1	1	50		0	7	Lena	
0	-1	-1	0	1	8	7	0	1	7	1.0	j	0.74836039915	0	1	60		0	7	Lena	
0	-1	-1	0	1	9	8	0	1	8	1.0	j	0.537165248161	0	0	60		0	7	Lena	
0	-1	-1	0	1	10	9	0	1	9	1.0	j	0.687914550881	0	0	60		0	7	Lena	
0	-1	-1	0	1	11	10	0	1	10	1.0	f	0.898743421711	1	1	70		0	7	Lena	
0	-1	-1	0	1	12	11	0	1	11	0.0	j	0.682743329338	1	0	70		0	7	Lena	
0	-1	-1	0	1	13	12	0	1	12	0.0	j	0.66143493299	1	1	80		0	7	Lena	
0	-1	-1	0	1	14	13	0	1	13	1.0	f	0.94351459604	1	1	90		0	7	Lena	
0	-1	-1	0	1	15	14	0	1	14	1.0	f	0.84110144485	1	1	100		0	7	Lena	
0	-1	-1	0	1	16	15	0	1	15	0.0	j	0.567898783514	1	1	110		0	7	Lena	
0	-1	-1	0	1	17	16	0	1	16	1.0	f	0.655900317914	1	1	120		0	7	Lena	
0	-1	-1	0	1	18	17	0	1	17	1.0	f	0.45830275653	1	1	130		0	7	Lena	
0	-1	-1	0	1	19	18	0	1	18	0.0	j	0.407487318111	1	1	140		0	7	Lena	
0	-1	-1	0	1	20	19	0	1	19	0.0	j	0.547478183558	1	1	150		0	7	Lena	
0	-1	-1	0	1	21	20	0	1	20	0.0	j	0.451105126896	1	1	160		0	7	Lena	
0	-1	-1	0	1	22	21	0	1	21	1.0	f	0.671864616181	1	1	170		0	7	Lena	
0	-1	-1	0	1	23	22	0	1	22	0.0	j	0.490673968323	1	0	170		0	7	Lena	
0	-1	-1	0	1	24	23	0	1	23	0.0	j	0.912668482459	1	1	180		0	7	Lena	
0	-1	-1	0	1	25	24	1	0	0	0.0	j	0.577001903886	0	0	180		0	7	Lena	
0	-1	-1	0	1	26	25	1	0	1	0.0	j	1.31306754181	0	2	180		0	7	Lena	
